Page ID,Page Name,Disclaimer,Parti,Link,Politiker eller Partiside,Køn,Profil eller side,Kategori,Partileder,FTV kandidat
726315997566519,Benny Nielsen - Alternativet Halsnæs,Benny Nielsen - Alternativet Halsnæs,Alternativet,https://www.facebook.com/726315997566519,Politiker,Mand,Side,,,
760883420749958,Alternativet Kalundborg,,Alternativet,https://www.facebook.com/760883420749958,Partiside,Partiside,Side,,,
813692778705533,Jacob Fuglsang Mikkelsen - Alternativet,Jacob Fuglsang Mikkelsen - Alternativet,Alternativet,https://www.facebook.com/813692778705533,Politiker,Mand,Side,,,
821600761228993,Alternativets Unge - Fyn,,Alternativet,https://www.facebook.com/821600761228993,Partiside,Partiside,Side,,,
845591568834321,"Franciska Rosenkilde, Alternativet Kbh","Franciska Rosenkilde, Alternativet Kbh",Alternativet,https://www.facebook.com/845591568834321,Politiker,Kvinde,Side,,Partileder,FTV kandidat
859179137457045,Carolina Magdalene Maier,Carolina Magdalene Maier,Alternativet,https://www.facebook.com/859179137457045,Politiker,Kvinde,Side,,,FTV kandidat
861255990700591,Alternativet Fredensborg,,Alternativet,https://www.facebook.com/861255990700591,Partiside,Partiside,Side,,,
877635719048715,Alternativet Herlev,,Alternativet,https://www.facebook.com/877635719048715,Partiside,Partiside,Side,,,
889202767812269,Ulla Berndt Sørensen,Ulla Berndt Sørensen,Alternativet,https://www.facebook.com/889202767812269,Politiker,Kvinde,Side,,,
952658084787785,Alternativet Holbæk,,Alternativet,https://www.facebook.com/952658084787785,Partiside,Partiside,Side,,,
990143607795608,Alternativet Aabenraa og Omegn,,Alternativet,https://www.facebook.com/990143607795608,Partiside,Partiside,Side,,,
1069793986497747,Henrik Tegtmeier - Alternativet Assens,Henrik Tegtmeier - Alternativet Assens,Alternativet,https://www.facebook.com/1069793986497747,Politiker,Mand,Side,,,
1330541353673774,Rosa Oschlak // Alternativet,Rosa Oschlak // Alternativet,Alternativet,https://www.facebook.com/1330541353673774,Politiker,Kvinde,Side,,,
1395824604050436,Alternativet Svendborg kommune,,Alternativet,https://www.facebook.com/1395824604050436,Partiside,Partiside,Side,,,
1399996306733965,Lars Bakke Olsen Alternativet,Lars Bakke Olsen Alternativet,Alternativet,https://www.facebook.com/1399996306733965,Politiker,Mand,Side,,,
1496471053725563,Alternativet Lolland,,Alternativet,https://www.facebook.com/1496471053725563,Partiside,Partiside,Side,,,
1598423250393840,Nikolaj Amstrup,Nikolaj Amstrup,Alternativet,https://www.facebook.com/1598423250393840,Politiker,Mand,Side,,,
1633176720227971,Alternativet Fredericia,,Alternativet,https://www.facebook.com/1633176720227971,Partiside,Partiside,Side,,,
1684433568236511,Alternativet i Herning,,Alternativet,https://www.facebook.com/1684433568236511,Partiside,Partiside,Side,,,
