Page ID,Page name,Disclaimer,Parti,Amount spent (DKK),Number of ads in Library,Politiker eller Partiside,Køn,Profil eller side,Kategori,Partileder,FTV kandidat,Day,Blok
2.0795E+15,Charlotte Broman Mølbæk,SF,Socialistisk Folkeparti,533,6,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221021,Rød blok
21465928829,"Venstre, Danmarks Liberale Parti","Venstre, Danmarks Liberale Parti",Venstre,44947,101,Partiside,Partiside,Side,Nationalt parti,,,20221021,Blå blok
167412043730,Venstres Ungdom - VU,Venstres Ungdom,Venstre,1810,29,Partiside,Partiside,Side,,,,20221021,Blå blok
100393555124991,Stephan Arnold -  Folketingskandidat for Venstre,Martha Linnéa Nordin Kjærgaard,Venstre,1335,7,Politiker,Mand,Side,,,FTV kandidat,20221021,Blå blok
100766428741302,René Bredal,Re Ne Bredal,Venstre,150,2,Politiker,Mand,Side,,,,20221021,Blå blok
102900672020662,Iben Krog,Iben Krog,Venstre,3929,25,Politiker,Kvinde,Side,,,,20221021,Blå blok
104604591516267,Ditte Rust,Ditte Wiesener Rust,Venstre,775,9,Politiker,Kvinde,Side,,,,20221021,Blå blok
104705468616273,Rasmus Hylleberg,Rasmus Hylleberg,Venstre,283,3,Politiker,Mand,Side,,,FTV kandidat,20221021,Blå blok
104983225155102,Phillip Sperling,Phillip Sperling,Venstre,344,1,Politiker,Mand,Side,,,,20221021,Blå blok
105849941843652,Alexandra Sasha,Alexandra Bessmertnaia,Venstre,384,6,Politiker,Kvinde,Side,,,,20221021,Blå blok
106363025535965,Jacob Chr. Nielsen i folketinget,Jacob Chr. Nielsen,Venstre,387,9,Politiker,Mand,Side,,,FTV kandidat,20221021,Blå blok
108188537746858,Tilde Holch Duedahl - Folketingskandidat for Venstre,Tilde Holch Duedahl,Venstre,192,7,Politiker,Kvinde,Side,,,,20221021,Blå blok
110269115021246,Chris Preuss,Chris Holst Preuss,Venstre,1433,6,Politiker,Mand,Side,,,FTV kandidat,20221021,Blå blok
110804688367240,Jacob Vestergaard - Venstre,Jacob Houkjaer Vestergaard,Venstre,1169,10,Politiker,Mand,Side,,,FTV kandidat,20221021,Blå blok
112020258283732,Pia Offer Madsen,Venstre Assens kredsen,Venstre,1220,19,Politiker,Kvinde,Side,,,FTV kandidat,20221021,Blå blok
112980887718607,Jens Kloppenborg,Jens Kloppenborg-Skrumsager,Venstre,2324,83,Politiker,Mand,Side,,,,20221021,Blå blok
113682151995658,Venstre i Varde kommune,Venstre i Varde kommune,Venstre,297,5,Partiside,Partiside,Side,,,,20221021,Blå blok
139443622778678,Troels Lund Poulsen,Poulsen Troels Lund,Venstre,5677,10,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221021,Blå blok
180919889239757,Kenneth Mikkelsen,Venstre,Venstre,1936,20,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221021,Blå blok
256754327854276,Jacob Jensen,Jacob Jensen,Venstre,771,22,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221021,Blå blok
265494777233939,Nikolaj Leed Henriksen,Nikolaj Leed Henriksen,Venstre,634,31,Politiker,Mand,Side,,,FTV kandidat,20221021,Blå blok
267297590272820,Jakob Ellemann-Jensen,"Venstre, Danmarks Liberale Parti",Venstre,5200,4,Politiker,Mand,Side,MF'ere,Partileder,FTV kandidat,20221021,Blå blok
276323316097998,Anni Matthiesen,Venstre i Vejenkredsen,Venstre,1936,71,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221021,Blå blok
329413910880676,Jan E. Jørgensen,Jørgensen Jan Ejnar,Venstre,339,2,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221021,Blå blok
331049873725952,Eva Kjer Hansen,Hansen Eva Kjer,Venstre,129,1,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221021,Blå blok
342018969548467,Ulrich Fredberg,Ulrich Fredberg,Venstre,418,3,Politiker,Mand,Side,,,,20221021,Blå blok
362875644473220,Kim Valentin,Valentin Kim,Venstre,1267,12,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221021,Blå blok
368634453338332,Thomas Danielsen,Danielsen Thomas Nolsoe,Venstre,3446,2,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221021,Blå blok
368634453338332,Thomas Danielsen,Thomas Danielsen,Venstre,491,7,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221021,Blå blok
389665107805619,Michael Aastrup Jensen,Jensen Michael Aastrup,Venstre,249,5,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221021,Blå blok
390925417751473,Erling Bonnesen,Erling Bonnesen,Venstre,1884,14,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221021,Blå blok
449803521791656,Stén Knuth,Sten Knuth,Venstre,684,33,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221021,Blå blok
484301691651773,Thomas Elong,Thomas Elong,Venstre,560,5,Politiker,Mand,Side,,,FTV kandidat,20221021,Blå blok
539568842764605,Christoffer Aagaard Melson,Melson Christoffer Aagaard,Venstre,628,3,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221021,Blå blok
561507140593570,Hans Andersen,Hans Andersen,Venstre,2675,15,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221021,Blå blok
577345799101307,Morten Dahlin,Morten Dahlin,Venstre,3838,213,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221021,Blå blok
579280942092820,Preben Bang Henriksen,Simonsen Mikael Kristiansen,Venstre,438,6,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221021,Blå blok
622795374413773,Venstre i Favrskov,Venstre i Favrskov Kommune,Venstre,122,2,Partiside,Partiside,Side,,,,20221021,Blå blok
687073988036611,Martin Geertsen,Geertsen Martin Raahauge,Venstre,1655,7,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221021,Blå blok
699619700116377,Sophie Løhde,Venstre i Egedalkredsen,Venstre,2991,18,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221021,Blå blok
798227683607349,Louise Schack Elholm,Venstre i Ringsted-Sorø kredsen,Venstre,788,1,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221021,Blå blok
908861832623547,Ib Bjerregaard,Ib Bjerregaard,Venstre,114,1,Politiker,Mand,Side,,,FTV kandidat,20221021,Blå blok
1002438993113445,Venstre Bornholm,Niklas Munk Stenbye,Venstre,147,2,Partiside,Partiside,Side,,,,20221021,Blå blok
1002755833225691,Linea Søgaard-Lidell,Linea Søgaard-Lidell,Venstre,3711,12,Politiker,Kvinde,Side,MEP'ere,,FTV kandidat,20221021,Blå blok
1222321351208863,Klaus Sandfeld,Klaus Jbw Sandfeld,Venstre,644,3,Politiker,Mand,Side,,,FTV kandidat,20221021,Blå blok
1378861979080037,Torsten Schack Pedersen,Pedersen Torsten Schack,Venstre,1385,4,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221021,Blå blok
1378861979080037,Torsten Schack Pedersen,Houe Film,Venstre,541,2,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221021,Blå blok
1408142216156387,Lars Chr. Lilleholt,Lars Chr. Lilleholt,Venstre,2491,131,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221021,Blå blok
1434441170209403,Carsten Kissmeyer,Kissmeyer Carsten,Venstre,1030,13,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221021,Blå blok
1492391310793372,Ken Kristensen,Kristensen Ken,Venstre,686,8,Politiker,Mand,Side,,,FTV kandidat,20221021,Blå blok
1529050627107134,Anders Bo Larsen,Anders Bo Larsen,Venstre,204,5,Politiker,Mand,Side,,,,20221021,Blå blok
1554525611484429,Mads Fuglede,Mads Fuglede,Venstre,592,8,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221021,Blå blok
1563924853664543,Louise Louring - Husk dét,Louise Lingren Louring,Venstre,280,2,Politiker,Kvinde,Side,,,FTV kandidat,20221021,Blå blok
1695276023875912,Astrid Søborg,Venstre Gladsaxe,Venstre,1145,9,Politiker,Kvinde,Side,,,FTV kandidat,20221021,Blå blok
1719764131664489,Anne Honoré Østergaard,Anne Honoré Østergaard,Venstre,2118,78,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221021,Blå blok
1785232081719893,Charlotte Bisserup Bechfeldt,Bechfeldt Charlotte Bisserup,Venstre,189,4,Politiker,Kvinde,Side,,,FTV kandidat,20221021,Blå blok
1873627576205263,Araz Khan,Khan Araz Mustafa,Venstre,466,5,Politiker,Mand,Side,,,FTV kandidat,20221021,Blå blok
1956719637909855,Kristian Pihl Lorentzen,Lorentzen Kristian Pihl,Venstre,2462,61,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221021,Blå blok
2252326791657399,Casper Pedersen,Pedersen Casper,Venstre,317,12,Politiker,Mand,Side,,,FTV kandidat,20221021,Blå blok
111562544999934,Michael Monberg - Alternativet,Alternativet,Alternativet,3379,5,Politiker,Mand,Side,,,FTV kandidat,20221022,Rød blok
236827581617851,Christina Olumeko - Alternativet,Christina Sade Olumeko,Alternativet,276,2,Politiker,Kvinde,Side,,,FTV kandidat,20221022,Rød blok
298157037041855,Qasam Nazir Ahmad - Alternativet,Alternativet,Alternativet,283,8,Politiker,Mand,Side,,,,20221022,Rød blok
676061179094769,Alternativet,Alternativet,Alternativet,5598,11,Partiside,Partiside,Side,Nationalt parti,,,20221022,Rød blok
845591568834321,Franciska Rosenkilde,Allan Hansen Lindemark,Alternativet,771,3,Politiker,Kvinde,Side,,Partileder,FTV kandidat,20221022,Rød blok
1327955487287048,Allon Hein Sørensen,Sorensen Allon Hein,Alternativet,117,5,Politiker,Mand,Side,,,,20221022,Rød blok
1630886627149114,Alternativets Unge,Alternativets Unge,Alternativet,126,1,Partiside,Partiside,Side,,,,20221022,Rød blok
182483561808353,Manu Sareen,Manu Sareen,Andet,162,2,Politiker,Mand,Side,,,,20221022,Andet
100805792817973,Patrick Culmsee Bryhl,Patrick Culmsee Bryhl Madsen,Danmarksdemokraterne,120,1,Politiker,Mand,Side,,,FTV kandidat,20221022,Blå blok
100890942752656,Lars Bregnbak.   Danmarks Demokraterne,Lars Christian Bregnbak,Danmarksdemokraterne,183,2,Politiker,Mand,Side,,,FTV kandidat,20221022,Blå blok
104962982377451,Erik Poulsen - Danmarks Demokraterne,Erik Poulsen,Danmarksdemokraterne,385,7,Politiker,Mand,Side,,,FTV kandidat,20221022,Blå blok
106908955486176,"Ulrik Knudsen - Folketingskandidat Østjylland, Danmarksdemokraterne",Casper Theilgaard,Danmarksdemokraterne,1922,5,Politiker,Mand,Side,,,FTV kandidat,20221022,Blå blok
108041771950114,Danmarksdemokraterne - Inger Støjberg,Jacob Kjerumgaard,Danmarksdemokraterne,1788,36,Partiside,Partiside,Side,Nationalt parti,,,20221022,Blå blok
113044112697244,Lone Glarbo - Danmarksdemokraterne - Kandidat til FV 22,Lone Glarbo,Danmarksdemokraterne,279,6,Politiker,Kvinde,Side,,,,20221022,Blå blok
207401585966233,Inger Støjberg,Jacob Kjerumgaard,Danmarksdemokraterne,3800,26,Politiker,Kvinde,Side,MF'ere,Partileder,FTV kandidat,20221022,Blå blok
210317432480139,Charlotte Munch - Politiker,Jacob Nørholm,Danmarksdemokraterne,119,1,Politiker,Kvinde,Side,,,FTV kandidat,20221022,Blå blok
437813842938863,Sebastian Mylsted-Schenstrøm - Danmarksdemokraterne,Mylsted-Schenstrøm Sebastian,Danmarksdemokraterne,342,15,Politiker,Mand,Side,,,FTV kandidat,20221022,Blå blok
443490725722399,"Lars Ole Skovgaard Larsen, Folketingskandidat for Danmarksdemokraterne",Victor Paarup Jensen,Danmarksdemokraterne,564,26,Politiker,Mand,Side,,,,20221022,Blå blok
33510214383,Pia Kjærsgaard,Dansk Folkeparti,Dansk Folkeparti,1531,19,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221022,Blå blok
100289749292553,Majbritt Birkholm Dansk Folkeparti,Dansk Folkeparti,Dansk Folkeparti,1025,20,Politiker,Kvinde,Side,,,FTV kandidat,20221022,Blå blok
102908218825849,Mikael Jensen,Mikael Lund Jensen,Dansk Folkeparti,168,2,Politiker,Mand,Side,,,,20221022,Blå blok
105483419009851,Josephine Alstrup - Dansk Folkeparti,Dansk Folkeparti,Dansk Folkeparti,687,13,Politiker,Kvinde,Side,,,FTV kandidat,20221022,Blå blok
106071141422092,Jannie Bøgh -Dansk folkeparti,Dansk Folkeparti,Dansk Folkeparti,465,3,Politiker,Kvinde,Side,,,FTV kandidat,20221022,Blå blok
111394892261429,Morten Messerschmidt,Dansk Folkeparti,Dansk Folkeparti,2500,22,Politiker,Mand,Side,MF'ere,Partileder,FTV kandidat,20221022,Blå blok
111786634296387,Nana Harring - Dansk Folkeparti,Dansk Folkeparti,Dansk Folkeparti,1375,14,Politiker,Kvinde,Side,,,FTV kandidat,20221022,Blå blok
183312979158588,René Christensen - Dansk Folkeparti,Dansk Folkeparti,Dansk Folkeparti,3436,61,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221022,Blå blok
198831546968388,Anders Ladegaard Bork - Dansk Folkeparti,Anders Ladegaard Bork,Dansk Folkeparti,154,1,Politiker,Mand,Side,,,FTV kandidat,20221022,Blå blok
331034483992282,Nick Zimmermann - Dansk Folkeparti,Zimmermann Nick,Dansk Folkeparti,857,41,Politiker,Mand,Side,,,FTV kandidat,20221022,Blå blok
331034483992282,Nick Zimmermann - Dansk Folkeparti,Dansk Folkeparti,Dansk Folkeparti,473,23,Politiker,Mand,Side,,,FTV kandidat,20221022,Blå blok
337897239700571,Peter Kofod - Dansk Folkeparti,Dansk Folkeparti,Dansk Folkeparti,599,12,Politiker,Mand,Side,MEP'ere,,FTV kandidat,20221022,Blå blok
520449347983427,Dansk Folkeparti,Dansk Folkeparti,Dansk Folkeparti,17008,283,Partiside,Partiside,Side,Nationalt parti,,,20221022,Blå blok
529222380457868,Simon Hampe - Dansk Folkeparti,Simon Hampe Sørensen,Dansk Folkeparti,156,2,Politiker,Mand,Side,,,FTV kandidat,20221022,Blå blok
675912309250460,DF Brian Mørch,Morch Brian,Dansk Folkeparti,128,1,Politiker,Mand,Side,,,,20221022,Blå blok
1448006052123626,Michael Nedersøe,Dansk Folkeparti,Dansk Folkeparti,1319,34,Politiker,Mand,Side,,,FTV kandidat,20221022,Blå blok
1498813583685622,Anders Vistisen,Dansk Folkeparti,Dansk Folkeparti,821,16,Politiker,Mand,Side,,,FTV kandidat,20221022,Blå blok
47908701568,Søren Søndergaard,Enhedslisten,Enhedslisten,1220,1,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221022,Rød blok
64344083041,Enhedslisten Aalborg,Enhedslisten Aalborg,Enhedslisten,105,2,Partiside,Partiside,Side,,,,20221022,Rød blok
223040066022,Enhedslisten,Enhedslisten,Enhedslisten,20226,8,Partiside,Partiside,Side,Nationalt parti,,,20221022,Rød blok
494281450430,Enhedslisten Odense,Enhedslisten Odense,Enhedslisten,149,2,Partiside,Partiside,Side,,,,20221022,Rød blok
191351967739859,Tobias Clausen,Tobias Borup Clausen,Enhedslisten,133,1,Politiker,Mand,Side,,,FTV kandidat,20221022,Rød blok
217104742212650,Sinem Demir,Sinem Demir,Enhedslisten,551,2,Politiker,Kvinde,Side,,,FTV kandidat,20221022,Rød blok
366165650071333,Enhedslisten Køge,Rolskov Niels,Enhedslisten,197,1,Partiside,Partiside,Side,,,,20221022,Rød blok
418179784893842,Enhedslisten Hillerød,Rasmussen Karl-Erik,Enhedslisten,123,2,Partiside,Partiside,Side,,,,20221022,Rød blok
483189488543763,Enhedslisten Kolding,Ivan Balleby,Enhedslisten,175,2,Partiside,Partiside,Side,,,,20221022,Rød blok
529877860387822,Maria Temponeras,Hanne Maria Temponeras,Enhedslisten,104,3,Politiker,Kvinde,Side,,,FTV kandidat,20221022,Rød blok
1122941634384463,Pelle Dragsted,Enhedslisten Frederiksberg,Enhedslisten,1124,10,Politiker,Mand,Side,,,FTV kandidat,20221022,Rød blok
1484923544925064,Enhedslisten Sjælland,Janus Balleby Rønbach,Enhedslisten,1130,4,Partiside,Partiside,Side,,,,20221022,Rød blok
1911392715804524,Lisbeth Torfing - Enhedslisten,Lisbeth Torfing,Enhedslisten,476,3,Politiker,Kvinde,Side,,,FTV kandidat,20221022,Rød blok
1.9884E+15,Enhedslisten Roskilde,Skovrind Åge Martin,Enhedslisten,298,2,Partiside,Partiside,Side,,,,20221022,Rød blok
2089188818032572,Ludmila Plenge Schütt,Ludmila Plenge Schütt,Enhedslisten,142,3,Politiker,Kvinde,Side,,,FTV kandidat,20221022,Rød blok
104695404710124,Frie Grønne - Danmarks Nye Venstrefløjsparti,"Frie Grønne, Danmarks Nye Venstrefløjsparti",Frie Grønne,2329,8,Partiside,Partiside,Side,Nationalt parti,,,20221022,Rød blok
39233495912,Det Konservative Folkeparti,Det Konservative Folkeparti,Konservative,41103,55,Partiside,Partiside,Side,Nationalt parti,,,20221022,Blå blok
100142515634314,Dan Foss Kragh Folketingskandidat,Dan Foss Kragh,Konservative,290,15,Politiker,Mand,Side,,,,20221022,Blå blok
100147429331328,Rico Djernis,Rico Djernis,Konservative,399,12,Politiker,Mand,Side,,,FTV kandidat,20221022,Blå blok
100886139289667,Sebastian Larvad,Sebastian Krøjgaard Larvad,Konservative,204,3,Politiker,Mand,Side,,,FTV kandidat,20221022,Blå blok
100949595980127,Folketingskandidat Bitten Kvist Jakobsen,Bitten Kvist Jakobsen,Konservative,166,2,Politiker,Kvinde,Side,,,FTV kandidat,20221022,Blå blok
101958125541525,Dorthe Schmittroth Madsen,Det Konservative Folkeparti,Konservative,326,31,Politiker,Kvinde,Side,,,,20221022,Blå blok
102146499284904,Det Konservative Folkeparti i Sydjylland,Rasmus Brunsgaard Sømod,Konservative,144,1,Partiside,Partiside,Side,,,,20221022,Blå blok
102220115710109,Gitte Willumsen,Willumsen Gitte,Konservative,1664,8,Politiker,Kvinde,Side,MF'ere,,FTV kandidat,20221022,Blå blok
103043358684459,Mikkel Højsleth - Folketingskandidat,Mikkel Højsleth,Konservative,1860,5,Politiker,Mand,Side,,,,20221022,Blå blok
103992398981480,Annette Juhler Kjær,Annette Juhler Kjær,Konservative,361,5,Politiker,Kvinde,Side,,,FTV kandidat,20221022,Blå blok
104021498923147,John Hoppe Folketingskandidat Det Konservative Folkeparti,John Hoppe,Konservative,355,3,Politiker,Mand,Side,,,FTV kandidat,20221022,Blå blok
104474062226754,Lene Burchardt,Lene Jensen,Konservative,105,5,Politiker,Kvinde,Side,,,FTV kandidat,20221022,Blå blok
104597271851169,Birgitte Klippert,Birgitte Klippert,Konservative,1919,18,Politiker,Kvinde,Side,,,,20221022,Blå blok
104754988834397,Jakob Axel Nielsen,Det Konservative Folkeparti i Aalborg,Konservative,1767,2,Politiker,Mand,Side,,,FTV kandidat,20221022,Blå blok
104855648907404,Klaus Nyengaard,Klaus Randel Nyengaard,Konservative,1094,11,Politiker,Mand,Side,,,FTV kandidat,20221022,Blå blok
104868678588895,Rikke Norlyk i Folketinget for Syd- og Sønderjylland,Rikke La Cour Norlyk Holm Nielsen,Konservative,1123,9,Politiker,Kvinde,Side,,,,20221022,Blå blok
105016292198891,Anders Havelund Krøyer,Konservative i København,Konservative,444,3,Politiker,Mand,Side,,,FTV kandidat,20221022,Blå blok
105452445239833,Ole Gade i Folketinget,Ole Gade,Konservative,2309,15,Politiker,Mand,Side,,,FTV kandidat,20221022,Blå blok
105529997937913,"Helle Laursen Petersen, Politiker",Helle Laursen Petersen,Konservative,1196,4,Politiker,Kvinde,Side,,,FTV kandidat,20221022,Blå blok
105586298238578,Rasmus Dahlberg i Folketinget,Rasmus Dahlberg,Konservative,2370,14,Politiker,Mand,Side,,,,20221022,Blå blok
105791732087827,Casper Øhlers,Casper Øhlers,Konservative,113,1,Politiker,Mand,Side,,,,20221022,Blå blok
105848352158836,Emma Juul Hansen,Emma Juul Hansen,Konservative,432,5,Politiker,Kvinde,Side,,,FTV kandidat,20221022,Blå blok
106023361621379,Mette Jensen - Det Konservative Folkeparti,Mette Jensen,Konservative,202,3,Politiker,Kvinde,Side,,,,20221022,Blå blok
106050211691902,Allan Beier,Allan Bilgaard Beier,Konservative,133,4,Politiker,Mand,Side,,,FTV kandidat,20221022,Blå blok
106227167942900,Casper Nørgaard Maglekær,Casper Dick Vestergaard Maglekær,Konservative,557,7,Politiker,Mand,Side,,,FTV kandidat,20221022,Blå blok
106270681594462,Nicola Emily Larsen,Nicola Emily Larsen,Konservative,105,3,Politiker,Mand,Side,,,,20221022,Blå blok
106678798277080,Lotte Friis Böing,Lotte Simone Emilie Friis Böing,Konservative,1983,9,Politiker,Kvinde,Side,,,,20221022,Blå blok
107019041565904,Siff Tang Lassen - C,Det Konservative Folkeparti,Konservative,107,5,Politiker,Kvinde,Side,,,,20221022,Blå blok
107574994874992,Helle Jønch,Helle Jønch,Konservative,274,3,Politiker,Kvinde,Side,,,FTV kandidat,20221022,Blå blok
107692821813540,Michael Norup -  Konservativ Folketingskandidat,Michael Norup,Konservative,878,21,Politiker,Mand,Side,,,,20221022,Blå blok
108411634385852,Heidi Printzen,Aarhus Konservative Vælgerforening,Konservative,686,8,Politiker,Kvinde,Side,,,,20221022,Blå blok
108411634385852,Heidi Printzen,Heidi Printzen Christensen,Konservative,227,4,Politiker,Kvinde,Side,,,,20221022,Blå blok
109698284495671,"Lise Bertelsen, politiker",Lise Bertelsen,Konservative,384,20,Politiker,Kvinde,Side,,,FTV kandidat,20221022,Blå blok
110194595113031,Rasmus Sandvej - Det Konservative Folkeparti,Rasmus Krabbe Sandvej,Konservative,138,3,Politiker,Mand,Side,,,FTV kandidat,20221022,Blå blok
119769598101853,Konservativ Ungdom,Konservativ Ungdom,Konservative,1589,16,Partiside,Partiside,Side,,,,20221022,Blå blok
129802704387687,Per Larsen,Larsen Per,Konservative,876,4,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221022,Blå blok
153005544821843,Mads C. Andersen,Mads Andersen,Konservative,2185,6,Politiker,Mand,Side,,,FTV kandidat,20221022,Blå blok
161801967707312,Frederik Bloch Münster,Münster Frederik Bloch,Konservative,1148,14,Politiker,Mand,Side,,,FTV kandidat,20221022,Blå blok
162952140548832,Christoffer Buster Reinhardt,Reinhardt Christoffer Buster,Konservative,5212,13,Politiker,Mand,Side,,,FTV kandidat,20221022,Blå blok
177609692660255,Niels Flemming Hansen,Hansen Niels Flemming Schultz,Konservative,1953,3,Politiker,Mand,Side,MF'ere,,FTV kandidat,20221022,Blå blok
196889620497930,Kristian Guldfeldt,Guldfeldt Kristian Siemons,Konservative,1871,3,Politiker,Mand,Side,,,FTV kandidat,20221022,Blå blok
205255551517916,Joachim Hoffmann-Petersen,Joachim Torp Hoffmann-Petersen,Konservative,725,17,Politiker,Mand,Side,,,,20221022,Blå blok
207100394675252,Steffen Peter Hansen,Steffen Peter Mackeith Borup Hansen,Konservative,228,3,Politiker,Mand,Side,,,,20221022,Blå blok
